latitude,longitude,timestamp
40.1701,-79.73264,2023-12-08T01:16:38Z
40.16999,-79.73276,2023-12-08T01:16:38Z
40.16999,-79.73276,2023-12-08T01:16:38Z
40.16999,-79.73276,2023-12-08T01:16:38Z
40.16996,-79.7328,2023-12-08T01:16:39Z
40.16996,-79.7328,2023-12-08T01:16:39Z
40.16957,-79.7326,2023-12-08T01:16:42Z
40.16932,-79.73258,2023-12-08T01:16:43Z
40.16898,-79.7326,2023-12-08T01:16:45Z
40.16898,-79.7326,2023-12-08T01:16:45Z
40.16897,-79.7326,2023-12-08T01:16:46Z
40.16845,-79.73264,2023-12-08T01:16:49Z
40.16794,-79.73267,2023-12-08T01:16:52Z
40.16794,-79.73267,2023-12-08T01:16:52Z
40.1695,-79.7292,2023-12-08T01:17:13Z
40.17064,-79.72632,2023-12-08T01:17:29Z
40.17064,-79.72632,2023-12-08T01:17:29Z
40.17064,-79.72632,2023-12-08T01:17:29Z
40.17248,-79.72164,2023-12-08T01:17:56Z
40.17248,-79.72164,2023-12-08T01:17:56Z
40.17248,-79.72164,2023-12-08T01:17:56Z
40.17252,-79.72155,2023-12-08T01:17:57Z
40.17371,-79.71851,2023-12-08T01:18:14Z
40.17387,-79.71812,2023-12-08T01:18:17Z
40.17395,-79.71793,2023-12-08T01:18:18Z
40.17395,-79.71793,2023-12-08T01:18:18Z
40.17395,-79.71793,2023-12-08T01:18:18Z
40.17402,-79.71778,2023-12-08T01:18:19Z
40.1742,-79.7174,2023-12-08T01:18:21Z
40.17435,-79.71711,2023-12-08T01:18:23Z
40.17454,-79.71676,2023-12-08T01:18:25Z
40.17478,-79.71634,2023-12-08T01:18:27Z
40.17496,-79.71605,2023-12-08T01:18:29Z
40.1751,-79.71582,2023-12-08T01:18:31Z
40.17526,-79.7156,2023-12-08T01:18:32Z
40.17541,-79.71538,2023-12-08T01:18:34Z
40.1756,-79.71512,2023-12-08T01:18:36Z
40.17578,-79.71489,2023-12-08T01:18:37Z
40.17595,-79.71468,2023-12-08T01:18:39Z
40.1762,-79.7144,2023-12-08T01:18:41Z
40.1764,-79.71418,2023-12-08T01:18:43Z
40.17661,-79.71396,2023-12-08T01:18:45Z
40.17689,-79.71369,2023-12-08T01:18:47Z
40.17701,-79.71358,2023-12-08T01:18:48Z
40.17701,-79.71358,2023-12-08T01:18:48Z
40.17701,-79.71358,2023-12-08T01:18:48Z
40.17716,-79.71344,2023-12-08T01:18:49Z
40.17743,-79.71321,2023-12-08T01:18:51Z
40.17769,-79.713,2023-12-08T01:18:53Z
40.17796,-79.7128,2023-12-08T01:18:55Z
40.17822,-79.71262,2023-12-08T01:18:57Z
40.17854,-79.71241,2023-12-08T01:19:00Z
40.17886,-79.71222,2023-12-08T01:19:02Z
40.17925,-79.712,2023-12-08T01:19:05Z
40.1811,-79.71099,2023-12-08T01:19:18Z
40.1811,-79.71099,2023-12-08T01:19:18Z
40.1811,-79.71099,2023-12-08T01:19:18Z
40.18347,-79.7097,2023-12-08T01:19:36Z
40.18366,-79.70958,2023-12-08T01:19:37Z
40.18391,-79.70942,2023-12-08T01:19:39Z
40.18413,-79.70925,2023-12-08T01:19:40Z
40.18433,-79.7091,2023-12-08T01:19:42Z
40.18455,-79.70891,2023-12-08T01:19:44Z
40.18472,-79.70876,2023-12-08T01:19:45Z
40.18487,-79.70862,2023-12-08T01:19:46Z
40.18512,-79.70837,2023-12-08T01:19:48Z
40.18539,-79.70806,2023-12-08T01:19:51Z
40.18539,-79.70806,2023-12-08T01:19:51Z
40.18539,-79.70806,2023-12-08T01:19:51Z
40.18555,-79.70787,2023-12-08T01:19:52Z
40.18577,-79.7076,2023-12-08T01:19:54Z
40.18594,-79.70736,2023-12-08T01:19:56Z
40.18614,-79.70707,2023-12-08T01:19:58Z
40.1863,-79.70682,2023-12-08T01:20:00Z
40.18644,-79.70658,2023-12-08T01:20:01Z
40.18656,-79.70637,2023-12-08T01:20:03Z
40.18672,-79.70609,2023-12-08T01:20:04Z
40.18688,-79.70577,2023-12-08T01:20:06Z
40.18701,-79.70549,2023-12-08T01:20:08Z
40.18718,-79.70509,2023-12-08T01:20:10Z
40.18732,-79.70475,2023-12-08T01:20:12Z
40.18732,-79.70475,2023-12-08T01:20:12Z
40.18748,-79.70431,2023-12-08T01:20:15Z
40.18766,-79.70379,2023-12-08T01:20:18Z
40.18782,-79.70329,2023-12-08T01:20:20Z
40.18801,-79.70264,2023-12-08T01:20:24Z
40.18801,-79.70264,2023-12-08T01:20:24Z
40.18801,-79.70264,2023-12-08T01:20:24Z
40.18848,-79.70108,2023-12-08T01:20:32Z
40.18863,-79.70062,2023-12-08T01:20:35Z
40.1889,-79.69986,2023-12-08T01:20:39Z
40.18899,-79.69957,2023-12-08T01:20:41Z
40.18906,-79.69932,2023-12-08T01:20:42Z
40.18913,-79.69907,2023-12-08T01:20:44Z
40.18955,-79.69728,2023-12-08T01:20:53Z
40.18963,-79.69688,2023-12-08T01:20:55Z
40.18963,-79.69688,2023-12-08T01:20:55Z
40.18963,-79.69688,2023-12-08T01:20:55Z
40.18975,-79.69633,2023-12-08T01:20:58Z
40.1905,-79.69283,2023-12-08T01:21:17Z
40.19065,-79.69226,2023-12-08T01:21:20Z
40.19073,-79.69193,2023-12-08T01:21:22Z
40.19082,-79.69164,2023-12-08T01:21:23Z
40.19092,-79.69132,2023-12-08T01:21:25Z
40.19101,-79.69109,2023-12-08T01:21:26Z
40.19101,-79.69109,2023-12-08T01:21:26Z
40.19101,-79.69109,2023-12-08T01:21:26Z
40.19103,-79.69102,2023-12-08T01:21:27Z
40.19121,-79.69058,2023-12-08T01:21:29Z
40.19135,-79.69025,2023-12-08T01:21:31Z
40.19155,-79.6898,2023-12-08T01:21:34Z
40.19171,-79.68946,2023-12-08T01:21:36Z
40.19193,-79.68906,2023-12-08T01:21:38Z
40.19212,-79.68873,2023-12-08T01:21:40Z
40.19229,-79.68847,2023-12-08T01:21:42Z
40.19244,-79.68825,2023-12-08T01:21:44Z
40.1926,-79.68803,2023-12-08T01:21:45Z
40.19276,-79.68782,2023-12-08T01:21:47Z
40.19298,-79.68756,2023-12-08T01:21:49Z
40.19333,-79.68715,2023-12-08T01:21:52Z
40.19361,-79.68685,2023-12-08T01:21:54Z
40.19374,-79.68672,2023-12-08T01:21:55Z
40.19385,-79.68661,2023-12-08T01:21:56Z
40.19385,-79.68661,2023-12-08T01:21:56Z
40.19385,-79.68661,2023-12-08T01:21:56Z
40.19393,-79.68653,2023-12-08T01:21:57Z
40.19415,-79.68635,2023-12-08T01:21:59Z
40.19442,-79.68614,2023-12-08T01:22:01Z
40.19469,-79.68595,2023-12-08T01:22:03Z
40.19501,-79.68575,2023-12-08T01:22:05Z
40.19756,-79.68412,2023-12-08T01:22:24Z
40.19812,-79.68376,2023-12-08T01:22:28Z
40.19812,-79.68376,2023-12-08T01:22:28Z
40.20973,-79.67615,2023-12-08T01:23:55Z
