latitude,longitude,timestamp
43.17101,-75.31687,2023-12-09T21:04:13Z
43.17009,-75.31566,2023-12-09T21:04:21Z
43.17009,-75.31566,2023-12-09T21:04:21Z
43.17009,-75.31566,2023-12-09T21:04:21Z
43.16938,-75.31473,2023-12-09T21:04:28Z
43.16934,-75.31472,2023-12-09T21:04:28Z
43.16934,-75.31472,2023-12-09T21:04:28Z
43.16934,-75.31472,2023-12-09T21:04:28Z
43.16905,-75.31463,2023-12-09T21:04:30Z
43.16897,-75.31467,2023-12-09T21:04:30Z
43.16897,-75.31467,2023-12-09T21:04:30Z
43.16897,-75.31467,2023-12-09T21:04:30Z
43.16868,-75.31482,2023-12-09T21:04:32Z
43.16856,-75.315,2023-12-09T21:04:34Z
43.16856,-75.315,2023-12-09T21:04:34Z
43.16856,-75.315,2023-12-09T21:04:34Z
43.16844,-75.31518,2023-12-09T21:04:35Z
43.16834,-75.31531,2023-12-09T21:04:36Z
43.16809,-75.31574,2023-12-09T21:04:38Z
43.16797,-75.31598,2023-12-09T21:04:40Z
43.16789,-75.31621,2023-12-09T21:04:41Z
43.16785,-75.31634,2023-12-09T21:04:42Z
43.16785,-75.31634,2023-12-09T21:04:42Z
43.16785,-75.31634,2023-12-09T21:04:42Z
43.16783,-75.31643,2023-12-09T21:04:42Z
43.16779,-75.3167,2023-12-09T21:04:44Z
43.16777,-75.31698,2023-12-09T21:04:45Z
43.16777,-75.3172,2023-12-09T21:04:46Z
43.16779,-75.31743,2023-12-09T21:04:47Z
43.16781,-75.31765,2023-12-09T21:04:48Z
43.16785,-75.31785,2023-12-09T21:04:49Z
43.16789,-75.31796,2023-12-09T21:04:50Z
43.16806,-75.31836,2023-12-09T21:04:52Z
43.16817,-75.31853,2023-12-09T21:04:53Z
43.16826,-75.31864,2023-12-09T21:04:54Z
43.16826,-75.31864,2023-12-09T21:04:54Z
43.16827,-75.31865,2023-12-09T21:04:54Z
43.16833,-75.31872,2023-12-09T21:04:55Z
43.1686,-75.319,2023-12-09T21:04:57Z
43.16897,-75.31943,2023-12-09T21:05:00Z
43.16985,-75.32038,2023-12-09T21:05:08Z
43.16985,-75.32038,2023-12-09T21:05:08Z
43.16985,-75.32038,2023-12-09T21:05:08Z
43.16995,-75.32049,2023-12-09T21:05:08Z
43.17036,-75.32096,2023-12-09T21:05:12Z
43.17036,-75.32096,2023-12-09T21:05:12Z
43.17036,-75.32096,2023-12-09T21:05:12Z
43.17042,-75.32103,2023-12-09T21:05:12Z
43.17061,-75.32122,2023-12-09T21:05:14Z
43.17212,-75.3228,2023-12-09T21:05:27Z
43.17212,-75.3228,2023-12-09T21:05:27Z
43.17212,-75.3228,2023-12-09T21:05:27Z
43.1723,-75.32299,2023-12-09T21:05:28Z
43.17264,-75.32335,2023-12-09T21:05:31Z
43.17285,-75.32366,2023-12-09T21:05:33Z
43.1729,-75.32374,2023-12-09T21:05:34Z
43.17296,-75.32384,2023-12-09T21:05:34Z
43.17302,-75.32394,2023-12-09T21:05:35Z
43.17302,-75.32394,2023-12-09T21:05:35Z
43.17302,-75.32394,2023-12-09T21:05:35Z
43.17305,-75.32399,2023-12-09T21:05:35Z
43.17312,-75.32415,2023-12-09T21:05:36Z
43.17322,-75.32432,2023-12-09T21:05:37Z
43.17391,-75.32571,2023-12-09T21:05:45Z
43.17412,-75.32604,2023-12-09T21:05:48Z
43.17412,-75.32604,2023-12-09T21:05:48Z
43.17412,-75.32604,2023-12-09T21:05:48Z
43.17435,-75.32633,2023-12-09T21:05:50Z
43.17464,-75.32661,2023-12-09T21:05:52Z
43.17503,-75.32691,2023-12-09T21:05:55Z
43.17519,-75.32708,2023-12-09T21:05:56Z
43.17633,-75.32788,2023-12-09T21:06:05Z
43.17633,-75.32788,2023-12-09T21:06:05Z
43.17633,-75.32788,2023-12-09T21:06:05Z
43.17675,-75.32817,2023-12-09T21:06:08Z
43.17713,-75.32846,2023-12-09T21:06:11Z
43.17752,-75.32878,2023-12-09T21:06:14Z
43.1779,-75.3291,2023-12-09T21:06:17Z
43.17828,-75.32946,2023-12-09T21:06:20Z
43.17914,-75.3303,2023-12-09T21:06:27Z
43.17914,-75.3303,2023-12-09T21:06:27Z
43.17914,-75.3303,2023-12-09T21:06:27Z
43.18006,-75.3312,2023-12-09T21:06:35Z
43.18171,-75.33277,2023-12-09T21:06:48Z
43.18209,-75.3332,2023-12-09T21:06:51Z
43.18378,-75.33487,2023-12-09T21:07:05Z
43.1839,-75.33499,2023-12-09T21:07:06Z
43.18395,-75.33505,2023-12-09T21:07:07Z
43.18395,-75.33505,2023-12-09T21:07:07Z
43.18395,-75.33505,2023-12-09T21:07:07Z
43.18417,-75.33527,2023-12-09T21:07:08Z
43.18453,-75.3357,2023-12-09T21:07:12Z
43.18495,-75.33621,2023-12-09T21:07:15Z
43.18533,-75.3367,2023-12-09T21:07:19Z
43.18685,-75.33882,2023-12-09T21:07:33Z
43.18698,-75.33901,2023-12-09T21:07:35Z
43.18698,-75.33901,2023-12-09T21:07:35Z
43.18698,-75.33901,2023-12-09T21:07:35Z
43.18751,-75.33976,2023-12-09T21:07:40Z
43.18768,-75.34,2023-12-09T21:07:41Z
43.18811,-75.34068,2023-12-09T21:07:46Z
43.18831,-75.34103,2023-12-09T21:07:48Z
43.18871,-75.34174,2023-12-09T21:07:52Z
43.18927,-75.34287,2023-12-09T21:07:59Z
43.18955,-75.34346,2023-12-09T21:08:02Z
43.18955,-75.34346,2023-12-09T21:08:02Z
43.18955,-75.34346,2023-12-09T21:08:02Z
43.18981,-75.34399,2023-12-09T21:08:05Z
43.19103,-75.34653,2023-12-09T21:08:20Z
43.19138,-75.34729,2023-12-09T21:08:25Z
43.19171,-75.34807,2023-12-09T21:08:29Z
43.19185,-75.34845,2023-12-09T21:08:31Z
43.19185,-75.34845,2023-12-09T21:08:31Z
43.19185,-75.34845,2023-12-09T21:08:31Z
43.19211,-75.34914,2023-12-09T21:08:35Z
43.19226,-75.34959,2023-12-09T21:08:37Z
43.19254,-75.35049,2023-12-09T21:08:42Z
43.19342,-75.3537,2023-12-09T21:08:59Z
43.19342,-75.3537,2023-12-09T21:08:59Z
43.19342,-75.3537,2023-12-09T21:08:59Z
43.19567,-75.36191,2023-12-09T21:09:41Z
43.19597,-75.36299,2023-12-09T21:09:47Z
43.19597,-75.36299,2023-12-09T21:09:47Z
43.19597,-75.36299,2023-12-09T21:09:47Z
43.19617,-75.36374,2023-12-09T21:09:51Z
43.1966,-75.36524,2023-12-09T21:09:59Z
43.19685,-75.36602,2023-12-09T21:10:03Z
43.1989,-75.37207,2023-12-09T21:10:35Z
43.19896,-75.37223,2023-12-09T21:10:36Z
43.19899,-75.37234,2023-12-09T21:10:37Z
43.19899,-75.37234,2023-12-09T21:10:37Z
43.19899,-75.37234,2023-12-09T21:10:37Z
43.19904,-75.37247,2023-12-09T21:10:37Z
43.19922,-75.37301,2023-12-09T21:10:40Z
43.19964,-75.37425,2023-12-09T21:10:47Z
43.19979,-75.37476,2023-12-09T21:10:50Z
43.20001,-75.37559,2023-12-09T21:10:54Z
43.2002,-75.37635,2023-12-09T21:10:58Z
43.2004,-75.37733,2023-12-09T21:11:03Z
43.20042,-75.37747,2023-12-09T21:11:03Z
43.20042,-75.37747,2023-12-09T21:11:03Z
43.20042,-75.37747,2023-12-09T21:11:03Z
43.20055,-75.37823,2023-12-09T21:11:07Z
43.20065,-75.37899,2023-12-09T21:11:11Z
43.20075,-75.37985,2023-12-09T21:11:15Z
43.20082,-75.38067,2023-12-09T21:11:19Z
43.20086,-75.38161,2023-12-09T21:11:24Z
43.20086,-75.38178,2023-12-09T21:11:25Z
43.20088,-75.38235,2023-12-09T21:11:27Z
43.20087,-75.38432,2023-12-09T21:11:37Z
43.20087,-75.38432,2023-12-09T21:11:37Z
43.20087,-75.38432,2023-12-09T21:11:37Z
43.20087,-75.38903,2023-12-09T21:12:00Z
43.20086,-75.3927,2023-12-09T21:12:18Z
43.20087,-75.3934,2023-12-09T21:12:21Z
43.20089,-75.39395,2023-12-09T21:12:24Z
43.20089,-75.39395,2023-12-09T21:12:24Z
43.20089,-75.39395,2023-12-09T21:12:24Z
43.20091,-75.39446,2023-12-09T21:12:26Z
43.20101,-75.3957,2023-12-09T21:12:32Z
43.20109,-75.39637,2023-12-09T21:12:36Z
43.20119,-75.3971,2023-12-09T21:12:39Z
43.20138,-75.39818,2023-12-09T21:12:45Z
43.20155,-75.39901,2023-12-09T21:12:49Z
43.20155,-75.39901,2023-12-09T21:12:49Z
43.20155,-75.39901,2023-12-09T21:12:49Z
43.20175,-75.39995,2023-12-09T21:12:54Z
43.20218,-75.40205,2023-12-09T21:13:04Z
43.20234,-75.40282,2023-12-09T21:13:08Z
43.20234,-75.40282,2023-12-09T21:13:08Z
43.20256,-75.40357,2023-12-09T21:13:12Z
43.20275,-75.40424,2023-12-09T21:13:16Z
43.20275,-75.40424,2023-12-09T21:13:16Z
43.20275,-75.40424,2023-12-09T21:13:16Z
43.20277,-75.40432,2023-12-09T21:13:16Z
43.20341,-75.4064,2023-12-09T21:13:27Z
43.20341,-75.4064,2023-12-09T21:13:27Z
43.20358,-75.40689,2023-12-09T21:13:30Z
43.20372,-75.40731,2023-12-09T21:13:32Z
43.20372,-75.40731,2023-12-09T21:13:32Z
43.20372,-75.40731,2023-12-09T21:13:32Z
43.20392,-75.40797,2023-12-09T21:13:35Z
43.20398,-75.40811,2023-12-09T21:13:36Z
43.20404,-75.40818,2023-12-09T21:13:37Z
43.2041,-75.40819,2023-12-09T21:13:37Z
43.2041,-75.40819,2023-12-09T21:13:37Z
43.2041,-75.40819,2023-12-09T21:13:37Z
43.20422,-75.40821,2023-12-09T21:13:38Z
43.20422,-75.40821,2023-12-09T21:13:38Z
43.20421,-75.40854,2023-12-09T21:13:39Z
43.20422,-75.409,2023-12-09T21:13:42Z
43.20422,-75.409,2023-12-09T21:13:42Z
43.20422,-75.40901,2023-12-09T21:13:42Z
43.20425,-75.40926,2023-12-09T21:13:43Z
43.20431,-75.40954,2023-12-09T21:13:44Z
43.20437,-75.40977,2023-12-09T21:13:46Z
43.20449,-75.41005,2023-12-09T21:13:47Z
43.20464,-75.41035,2023-12-09T21:13:49Z
43.20481,-75.4107,2023-12-09T21:13:51Z
43.20492,-75.41114,2023-12-09T21:13:53Z
43.20493,-75.41118,2023-12-09T21:13:53Z
43.20493,-75.41118,2023-12-09T21:13:53Z
43.20493,-75.41118,2023-12-09T21:13:53Z
43.20499,-75.41169,2023-12-09T21:13:56Z
43.20494,-75.41344,2023-12-09T21:14:04Z
43.20493,-75.41399,2023-12-09T21:14:07Z
43.20492,-75.41426,2023-12-09T21:14:08Z
43.20491,-75.41447,2023-12-09T21:14:09Z
43.20491,-75.41447,2023-12-09T21:14:09Z
43.20491,-75.41448,2023-12-09T21:14:10Z
43.20491,-75.41479,2023-12-09T21:14:11Z
43.2049,-75.4154,2023-12-09T21:14:14Z
43.2049,-75.41552,2023-12-09T21:14:15Z
43.20491,-75.41606,2023-12-09T21:14:17Z
43.20492,-75.41712,2023-12-09T21:14:22Z
43.20492,-75.41753,2023-12-09T21:14:24Z
43.20491,-75.41794,2023-12-09T21:14:26Z
43.2049,-75.41808,2023-12-09T21:14:27Z
43.20489,-75.41836,2023-12-09T21:14:28Z
43.20489,-75.41836,2023-12-09T21:14:28Z
