latitude,longitude,timestamp
41.51166,-74.08417,2023-12-11T10:50:09Z
41.51176,-74.08371,2023-12-11T10:50:11Z
41.51176,-74.08371,2023-12-11T10:50:11Z
41.51088,-74.08337,2023-12-11T10:50:17Z
41.51077,-74.08338,2023-12-11T10:50:18Z
41.51072,-74.08343,2023-12-11T10:50:18Z
41.51065,-74.08384,2023-12-11T10:50:20Z
41.51065,-74.08384,2023-12-11T10:50:20Z
41.51065,-74.08384,2023-12-11T10:50:20Z
41.5106,-74.0841,2023-12-11T10:50:22Z
41.51058,-74.08422,2023-12-11T10:50:22Z
41.51063,-74.0843,2023-12-11T10:50:23Z
41.51097,-74.08464,2023-12-11T10:50:26Z
41.51106,-74.0847,2023-12-11T10:50:26Z
41.51147,-74.08485,2023-12-11T10:50:29Z
41.51159,-74.08495,2023-12-11T10:50:30Z
41.51168,-74.08503,2023-12-11T10:50:31Z
41.51168,-74.08503,2023-12-11T10:50:31Z
41.51162,-74.08515,2023-12-11T10:50:31Z
41.51154,-74.08529,2023-12-11T10:50:32Z
41.51145,-74.08544,2023-12-11T10:50:33Z
41.51135,-74.08558,2023-12-11T10:50:34Z
41.51125,-74.08574,2023-12-11T10:50:35Z
41.51115,-74.08584,2023-12-11T10:50:36Z
41.51106,-74.08594,2023-12-11T10:50:37Z
41.51105,-74.08595,2023-12-11T10:50:37Z
41.51094,-74.08607,2023-12-11T10:50:38Z
41.51083,-74.08618,2023-12-11T10:50:39Z
41.51072,-74.08628,2023-12-11T10:50:40Z
41.5106,-74.08637,2023-12-11T10:50:41Z
41.51048,-74.08646,2023-12-11T10:50:42Z
41.51036,-74.08655,2023-12-11T10:50:43Z
41.51023,-74.08663,2023-12-11T10:50:43Z
41.5101,-74.08669,2023-12-11T10:50:44Z
41.50998,-74.08675,2023-12-11T10:50:45Z
41.50985,-74.08681,2023-12-11T10:50:46Z
41.50963,-74.08688,2023-12-11T10:50:48Z
41.50906,-74.0871,2023-12-11T10:50:52Z
41.5089,-74.08716,2023-12-11T10:50:53Z
41.50874,-74.08721,2023-12-11T10:50:54Z
41.50862,-74.08726,2023-12-11T10:50:55Z
41.50849,-74.08731,2023-12-11T10:50:56Z
41.50836,-74.08736,2023-12-11T10:50:56Z
41.50823,-74.08733,2023-12-11T10:50:57Z
41.50823,-74.08733,2023-12-11T10:50:57Z
41.50826,-74.08751,2023-12-11T10:50:58Z
41.50845,-74.08847,2023-12-11T10:51:03Z
41.50854,-74.089,2023-12-11T10:51:06Z
41.50854,-74.08903,2023-12-11T10:51:06Z
41.50863,-74.08947,2023-12-11T10:51:08Z
41.50865,-74.08961,2023-12-11T10:51:09Z
41.50871,-74.0899,2023-12-11T10:51:11Z
41.50878,-74.09021,2023-12-11T10:51:12Z
41.50882,-74.0904,2023-12-11T10:51:13Z
41.50883,-74.09044,2023-12-11T10:51:13Z
41.50892,-74.09078,2023-12-11T10:51:15Z
41.50894,-74.09084,2023-12-11T10:51:16Z
41.50896,-74.09092,2023-12-11T10:51:16Z
41.50912,-74.09135,2023-12-11T10:51:18Z
41.5092,-74.09156,2023-12-11T10:51:20Z
41.5094,-74.09197,2023-12-11T10:51:22Z
41.50959,-74.09239,2023-12-11T10:51:24Z
41.51037,-74.09397,2023-12-11T10:51:34Z
41.51099,-74.09525,2023-12-11T10:51:42Z
41.51204,-74.0975,2023-12-11T10:51:55Z
41.51239,-74.09825,2023-12-11T10:51:59Z
41.51357,-74.10073,2023-12-11T10:52:14Z
41.51412,-74.10186,2023-12-11T10:52:21Z
41.51424,-74.10208,2023-12-11T10:52:22Z
41.5145,-74.10257,2023-12-11T10:52:25Z
41.51463,-74.10279,2023-12-11T10:52:26Z
41.51493,-74.10327,2023-12-11T10:52:29Z
41.51554,-74.10419,2023-12-11T10:52:36Z
41.51582,-74.10457,2023-12-11T10:52:38Z
41.51608,-74.10493,2023-12-11T10:52:41Z
41.51616,-74.10504,2023-12-11T10:52:42Z
41.51717,-74.10623,2023-12-11T10:52:51Z
41.51746,-74.10658,2023-12-11T10:52:53Z
41.51774,-74.10691,2023-12-11T10:52:56Z
41.51779,-74.10697,2023-12-11T10:52:56Z
41.51843,-74.10772,2023-12-11T10:53:02Z
41.51865,-74.10788,2023-12-11T10:53:03Z
41.51874,-74.10795,2023-12-11T10:53:04Z
41.51883,-74.10805,2023-12-11T10:53:05Z
41.51884,-74.10806,2023-12-11T10:53:05Z
41.5189,-74.10814,2023-12-11T10:53:06Z
41.51977,-74.10916,2023-12-11T10:53:13Z
41.52086,-74.11048,2023-12-11T10:53:23Z
41.52086,-74.11048,2023-12-11T10:53:23Z
41.52078,-74.11058,2023-12-11T10:53:24Z
41.51936,-74.11242,2023-12-11T10:53:37Z
41.51921,-74.11261,2023-12-11T10:53:38Z
41.51908,-74.1128,2023-12-11T10:53:40Z
41.51895,-74.11299,2023-12-11T10:53:41Z
41.51807,-74.11442,2023-12-11T10:53:50Z
41.51651,-74.11726,2023-12-11T10:54:08Z
41.51626,-74.11773,2023-12-11T10:54:11Z
41.51603,-74.11817,2023-12-11T10:54:13Z
41.51582,-74.11858,2023-12-11T10:54:16Z
41.51565,-74.11894,2023-12-11T10:54:18Z
41.51548,-74.1193,2023-12-11T10:54:20Z
41.51532,-74.11967,2023-12-11T10:54:22Z
41.51515,-74.12005,2023-12-11T10:54:24Z
41.515,-74.12043,2023-12-11T10:54:27Z
